"ClipID","EventID","INSTANCE_TYPE","SYNOPSIS","GENRE","TOPIC","SCENE","OBJECTS","ACTIVITIES","INSTANCE_VARIETY","INSTANCE_COMPLEXITY","AUDIO_EVIDENCE","TEXT_EVIDENCE","NON_ENG_SPEECH","NON_ENG_TEXT"
"6008","NULL","NULL","people playing the bagpipes and drums in a parade","Amateur Footage","MUSIC","","","","","","","","",""
"6011","NULL","NULL","people playing bagpipes and drums","Amateur Footage","MUSIC","","","","","","","","",""
"6012","NULL","NULL","people playing bagpipes and drums","Amateur Footage","MUSIC","","","","","","","","",""
"6016","NULL","NULL","A yong female gives a homily on her perspective of a scripture.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"6025","NULL","NULL","girls do a routine in a dance competition","Amateur Footage","COMPETITION","","","","","","","","",""
"6027","NULL","NULL","cheerleaders do a routine with a harsh soundtrack","Amateur Footage","COMPETITION","","","","","","","","",""
"6028","NULL","NULL","cheerleaders do a routine at a competition","Amateur Footage","COMPETITION","","","","","","","","",""
"6031","NULL","NULL","a childs eats a cookie and says 'cookie'","Amateur Footage","CHILDREN","","","","","","","","",""
"6032","NULL","NULL","a child throws and kicks a ball","Home Video","CHILDREN","","","","","","","","",""
"6035","NULL","NULL","a video demonstrating how to replace the lens on a camera","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6037","NULL","NULL","a demonstration of how to replace a remote control battery for a DV camera","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6038","NULL","NULL","a demonstration of how to install a housing for a DV camera","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6039","NULL","NULL","a demonstration of how to install a belt clip onto a DV camera","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6040","NULL","NULL","a demonstration of how to install a silcone skin on a DV camera","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6042","NULL","NULL","a demonstration of how to install a SD card and battery on a DV camera","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6044","NULL","NULL","a demonstration of how to replace a DV Housing O-ring","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6046","NULL","NULL","A man answers questions from the audience.","Performance","INFORMATIVE","","","","","","","","",""
"6047","NULL","NULL","A beginner motor cross rider gets a lesson on the basics if operating a dirtbike.","Demonstration","INFORMATIVE","","","","","","","","",""
"6048","NULL","NULL","An amauteur motorbike rider tries to ride.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"6049","NULL","NULL","An analysis of a a glofer's swing & some tips on how to improve it.","Performance","INFORMATIVE","","","","","","","","",""
"6057","NULL","NULL","Line dancing lesson.","Tutorial","INFORMATIVE","","","","","","","","",""
"6059","NULL","NULL","Line dancing lesson.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"6062","NULL","NULL","A person walking using just his hands.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"6063","NULL","NULL","People feeding & capturing chickens on a March night..","Amateur Footage","ANIMALS","","","","","","","","",""
"6065","NULL","NULL","a demonstration of how to fix a power board resistor","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6067","NULL","NULL","a demonstration of how to fix the flash on a Nikon","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6071","NULL","NULL","In the shopping cart at the supermarket","Home Video","SHOPPING","","","","","","","","",""
"6072","NULL","NULL","Shopping at the Chinese New Year Market","Home Video","SHOPPING","","","","","","","","",""
"6073","NULL","NULL","Browsing at different stores","Home Video","SHOPPING","","","","","","","","",""
"6074","NULL","NULL","People shopping in Pier 1","Home Video","SHOPPING","","","","","","","","",""
"6079","NULL","NULL","A demonstration of glass blowing.","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6080","NULL","NULL","A demonstration of glass blowing","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6082","NULL","NULL","Buying coffee and groceries","Home Video","SHOPPING","","","","","","","","",""
"6083","NULL","NULL","A demonstration of glassblowing","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6088","NULL","NULL","Grocery shopping","Home Video","SHOPPING","","","","","","","","",""
"6089","NULL","NULL","Someone creates graffiti","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6090","NULL","NULL","time lapse video of a graffiti artist at work","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6092","NULL","NULL","A look at a variety of graffiti","Lecture/Presentation","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6096","NULL","NULL","footage of graffiti in Toronto scene fom the subway","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6103","NULL","NULL","a guy shows how the brakes went out on his truck","Video Blog","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6104","NULL","NULL","A person demonstrated decorative woodcarving","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6107","NULL","NULL","It appears that someone is scatching into a hard drive","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6108","NULL","NULL","People shooping in a square","Home Video","SHOPPING","","","","","","","","",""
"6109","NULL","NULL","time lapse footage of a guy fixing his brakes","Amateur Footage","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6110","NULL","NULL","A demonstration of a butterfly carved from wood that features moveable wings","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6121","NULL","NULL","Sari shopping","Home Video","SHOPPING","","","","","","","","",""
"6122","NULL","NULL","People observe a sculpture in a public place (it appears to be an airport)","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6124","NULL","NULL","Children play in a sculpture garden on the campus of the Pratt Institute","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6127","NULL","NULL","Grocery shopping","Home Video","SHOPPING","","","","","","","","",""
"6129","NULL","NULL","A Performance Art peice called 'Ice Cream intervention'","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6130","NULL","NULL","A weightlifter performs the bench press","Amateur Footage","SPORTS","","","","","","","","",""
"6132","NULL","NULL","A lifter does some very impressive squats and bench presses","Amateur Footage","SPORTS","","","","","","","","",""
"6133","NULL","NULL","A man performs a bench press","Amateur Footage","SPORTS","","","","","","","","",""
"6134","NULL","NULL","different people perfom bench presses with a spotter","Demonstration","SPORTS","","","","","","","","",""
"6139","NULL","NULL","A dog completes an agility course","Amateur Footage","ANIMALS","","","","","","","","",""
"6141","NULL","NULL","A dog completes an agility course","Amateur Footage","ANIMALS","","","","","","","","",""
"6145","NULL","NULL","Volleyball","Home Video","SPORTS","","","","","","","","",""
"6146","NULL","NULL","High school volleyball game","Home Video","SPORTS","","","","","","","","",""
"6148","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"6149","NULL","NULL","Indoor volleyball","Home Video","SPORTS","","","","","","","","",""
"6151","NULL","NULL","Over 50 volleyball game","Home Video","SPORTS","","","","","","","","",""
"6155","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"6157","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"6158","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"6159","NULL","NULL","Colleagues attempt an experiment involving soda and a white powder","Home Video","SCIENCE & TECHNOLOGY","","","","","","","","",""
"6160","NULL","NULL","Championship volleyball match","Home Video","SPORTS","","","","","","","","",""
"6162","NULL","NULL","Scientists in Belgium have uncovered a new way to shake things up. Violent bouncing of a water droplet coated with oil causes the oil layer to move inside and fracture into many oily globs. In a paper","Demonstration","SCIENCE & TECHNOLOGY","","","","","","","","",""
"6165","NULL","NULL","Animation. This movie models how a galaxy acquires most of its gas — the raw material for making stars. Red is hot gas, blue shows the cold streams of gas that flow like a river toward the galaxy’","Other","SCIENCE & TECHNOLOGY","","","","","","","","",""
"6166","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"6167","NULL","NULL","Volleyball game highlights","Home Video","SPORTS","","","","","","","","",""
"6169","NULL","NULL","Volleyball game highlights","Home Video","SPORTS","","","","","","","","",""
"6175","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"6176","NULL","NULL","Volleyball game for kids","Home Video","SPORTS","","","","","","","","",""
"6178","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"6183","NULL","NULL","Beach volleyball game","Home Video","SPORTS","","","","","","","","",""
"6184","NULL","NULL","Beach volleyball","Home Video","SPORTS","","","","","","","","",""
"6185","NULL","NULL","Playing volleyball","Home Video","SPORTS","","","","","","","","",""
"6188","NULL","NULL","Flower blooming in timelapse","Home Video","NATURE","","","","","","","","",""
"6189","NULL","NULL","Flower","Home Video","NATURE","","","","","","","","",""
"6196","NULL","NULL","Two children answer questions about why they like a resort they're staying at.","Home Video","CHILDREN","","","","","","","","",""
"6198","NULL","NULL","A group of children are engaged in various classroom activities.","Amateur Footage","CHILDREN","","","","","","","","",""
"6199","NULL","NULL","A little girl entertains a baby, making him laugh.","Amateur Footage","CHILDREN","","","","","","","","",""
"6201","NULL","NULL","A little girl slides down the stairs.","Home Video","CHILDREN","","","","","","","","",""
"6202","NULL","NULL","A group of babies are playing with toys.","Home Video","CHILDREN","","","","","","","","",""
"6208","NULL","NULL","Footage of trees, near a road.","Amateur Footage","NATURE","","","","","","","","",""
"6210","NULL","NULL","Footage of trees and plats outdoors.","Amateur Footage","NATURE","","","","","","","","",""
"6214","NULL","NULL","Footage of people near a body of water, with shots of trees, plants, water and birds.","Amateur Footage","NATURE","","","","","","","","",""
"6217","NULL","NULL","Footage of a birds, plants and a squirrel, narrated by a man talking about the virtues of nature.","Amateur Footage","NATURE","","","","","","","","",""
"6218","NULL","NULL","Footage of a bird in the trees, and of plants.","Amateur Footage","NATURE","","","","","","","","",""
"6219","NULL","NULL","Outdoor footage of trees, flowers, insects and birds.","Amateur Footage","NATURE","","","","","","","","",""
"6223","NULL","NULL","Outdoor footage of a field, trees, a flower with butterflies and a nest of baby birds.","Amateur Footage","NATURE","","","","","","","","",""
"6224","NULL","NULL","Outdoor footage of various plants and flowers.","Amateur Footage","NATURE","","","","","","","","",""
"6225","NULL","NULL","Outdoor footage of the ocean, plants and trees.","Amateur Footage","NATURE","","","","","","","","",""
"6226","NULL","NULL","Outdoor footage of water, trees and plants.","Amateur Footage","NATURE","","","","","","","","",""
"6228","NULL","NULL","Outdoor footage of the sky, trees and a field.","Amateur Footage","NATURE","","","","","","","","",""
"6230","NULL","NULL","Outdoor footage of snow covered mountains, trees","Amateur Footage","NATURE","","","","","","","","",""
"6231","NULL","NULL","Outdoor footage of trees, plants and water.","Home Video","NATURE","","","","","","","","",""
